"","event_type","xg","secondary_type","event_goalie_id","goal"
"2480","SHOT",0.00275733787566423,"slap",8480382,0
"2481","SHOT",0.00554655725136399,"wrist",8480382,0
"2482","SHOT",0.0121592599898577,"wrist",8480382,0
"2485","SHOT",0.00849794968962669,"wrist",8480382,0
"2503","SHOT",0.0366740301251411,"wrist",8475660,0
"2504","SHOT",0.275936961174011,"backhand",8475660,0
"2505","SHOT",0.377948671579361,"backhand",8475660,0
"2509","SHOT",0.00212628208100796,"slap",8475660,0
"2510","SHOT",0.00209585088305175,"wrist",8475660,0
"2521","SHOT",0.000832708028610796,"snap",8480382,0
"2525","SHOT",0.000334557553287596,"wrist",8475660,0
"2528","SHOT",0.000486174540128559,"wrist",8480382,0
"2529","SHOT",0.00118377571925521,"snap",8480382,0
"2533","SHOT",0.000649051798973233,"wrist",8475660,0
"2536","SHOT",0.00175224733538926,"wrist",8480382,0
"2539","SHOT",0.0681389719247818,"backhand",8480382,0
"2540","SHOT",0.186498299241066,"backhand",8480382,0
"2542","SHOT",0.000641972292214632,"snap",8480382,0
"2546","SHOT",0.000145710218930617,"wrist",8480382,0
"2547","GOAL",0.271327823400497,"deflected",8480382,1
"2559","SHOT",0.000593970471527427,"wrist",8475660,0
"2571","SHOT",0.0191838778555393,"wrist",8480382,0
"2573","SHOT",0.0184575859457254,"wrist",8480382,0
"2579","GOAL",0.0881811305880547,"tip-in",8475660,1
"2590","SHOT",0.00315139885060489,"slap",8480382,0
"2591","SHOT",0.000528260308783501,"wrist",8475660,0
"2592","SHOT",0.00954063236713409,"backhand",8475660,0
"2594","SHOT",0.00146520417183638,"slap",8475660,0
"2595","SHOT",0.00084477715427056,"slap",8475660,0
"2596","SHOT",0.00228442205116153,"wrist",8475660,0
"2598","SHOT",0.0029922912362963,"snap",8480382,0
"2601","SHOT",0.0108959740027785,"wrist",8475660,0
"2604","SHOT",0.00263393647037446,"wrist",8475660,0
"2614","SHOT",0.000352799484971911,"slap",8475660,0
"2621","SHOT",0.0031400287989527,"wrist",8475660,0
"2622","SHOT",0.21439902484417,"backhand",8475660,0
"2625","SHOT",0.239707410335541,"backhand",8475660,0
"2629","SHOT",0.00631998619064689,"backhand",8480382,0
"2635","GOAL",0.876482427120209,"wrist",NA,1
"2637","SHOT",0.00198787916451693,"wrist",8480382,0
"2648","SHOT",0.000264729314949363,"wrist",8477967,0
"2653","SHOT",0.0028728146571666,"wrist",8477967,0
"2661","SHOT",0.00056715781101957,"wrist",8477967,0
"2662","SHOT",0.00550846941769123,"snap",8477967,0
"2664","SHOT",0.000970692955888808,"wrist",8475789,0
"2665","SHOT",0.00273264525458217,"wrist",8475789,0
"2677","SHOT",0.00208218605257571,"snap",8477967,0
"2679","GOAL",0.241411566734314,"backhand",8475789,1
"2693","SHOT",0.00430854875594378,"wrist",8477967,0
"2697","GOAL",0.00175749487243593,"wrist",8475789,1
"2718","SHOT",0.202921718358994,"tip-in",8475789,0
"2719","SHOT",0.19582137465477,"tip-in",8475789,0
"2720","SHOT",0.0145010240375996,"wrist",8475789,0
"2728","SHOT",0.00043835467658937,"slap",8475789,0
"2729","SHOT",0.157763510942459,"backhand",8475789,0
"2730","SHOT",0.000397159135900438,"wrist",8475789,0
"2741","SHOT",0.00620254687964916,"wrist",8477967,0
"2743","SHOT",0.00145583762787282,"slap",8477967,0
"2747","SHOT",0.147541239857674,"wrap-around",8477967,0
"2749","SHOT",0.14199697971344,"tip-in",8477967,0
"2758","SHOT",0.00128569547086954,"wrist",8475789,0
"2759","SHOT",0.330926328897476,"backhand",8475789,0
"2760","GOAL",0.0542769730091095,"bat",8475789,1
"2764","SHOT",0.000344519648933783,"wrist",8477967,0
"2766","SHOT",0.00175264873541892,"wrist",8477967,0
"2771","SHOT",0.00458570523187518,"snap",8477967,0
"2775","SHOT",0.00341166649013758,"wrist",8475789,0
"2779","SHOT",0.00261847930960357,"slap",8475789,0
"2783","GOAL",0.194433808326721,"deflected",8475789,1
"2785","SHOT",0.00233084405772388,"poke",8479973,0
"2789","SHOT",0.145621433854103,"tip-in",8477967,0
"2790","GOAL",0.00449890736490488,"snap",8477967,1
"2794","SHOT",0.000522962014656514,"wrist",8477967,0
"2801","GOAL",0.00164517760276794,"wrist",8479973,1
"2807","SHOT",0.0339752994477749,"backhand",8477967,0
"2809","SHOT",0.000355902127921581,"wrist",8477967,0
"2813","SHOT",0.00267230835743248,"snap",8477967,0
"2819","SHOT",0.00387188978493214,"wrist",8479973,0
"2830","SHOT",0.000858016777783632,"wrist",8479973,0
"2840","SHOT",0.00368347181938589,"snap",8477967,0
"2857","SHOT",0.000995392561890185,"snap",8479973,0
"2860","SHOT",0.00164856691844761,"wrist",8477967,0
"2861","SHOT",0.158887267112732,"backhand",8477967,0
"2866","SHOT",0.000937157077714801,"wrist",8479973,0
"2870","GOAL",0.0140454098582268,"wrist",8479973,1
"2876","SHOT",0.00457060243934393,"wrist",8479973,0
"2877","SHOT",0.00462078955024481,"snap",8479973,0
"2878","SHOT",0.00598363857716322,"wrist",8479973,0
"2881","GOAL",0.00242073298431933,"wrist",8479973,1
"2892","SHOT",0.144675701856613,"tip-in",8479973,0
"2897","SHOT",0.00146559136919677,"wrist",8479193,0
"2906","SHOT",0.000452059815870598,"wrist",8479193,0
"2913","SHOT",0.0044468236155808,"wrist",8479973,0
"2917","SHOT",0.000407837622333318,"wrist",8479973,0
"2918","SHOT",0.000367086322512478,"slap",8479193,0
"2920","GOAL",0.0106171807274222,"wrist",8479973,1
"2928","SHOT",0.000378305063350126,"wrist",8479193,0
"2934","SHOT",0.000123819132568315,"wrist",8479973,0
"2940","SHOT",0.00252460199408233,"wrist",8479193,0
"2952","SHOT",0.000819502049125731,"wrist",8482221,0
"2957","SHOT",0.00158325687516481,"wrist",8478048,0
"2958","SHOT",0.000494435196742415,"wrist",8478048,0
"2964","SHOT",0.233385995030403,"tip-in",8482221,0
"2965","SHOT",0.000752186111640185,"snap",8482221,0
"2966","GOAL",0.00661819754168391,"wrist",8482221,1
"2971","SHOT",0.105830498039722,"backhand",8478048,0
"2979","SHOT",0.000178816248080693,"wrist",8482221,0
"2986","SHOT",0.00235292268916965,"wrist",8478048,0
"2990","SHOT",0.00232121162116528,"snap",8478048,0
"2993","SHOT",0.002815026557073,"wrist",8482221,0
"3009","SHOT",0.308499932289124,"tip-in",8482221,0
"3010","GOAL",0.111544370651245,"tip-in",8482221,1
"3012","SHOT",0.00129324733279645,"snap",8482221,0
"3013","SHOT",0.000590812356676906,"wrist",8482221,0
"3016","SHOT",0.000670968554913998,"wrist",8478048,0
"3023","SHOT",0.151591435074806,"deflected",8482221,0
"3029","SHOT",0.182349607348442,"tip-in",8482221,0
"3040","SHOT",0.0014056907966733,"slap",8478048,0
"3054","SHOT",0.000378951895982027,"wrist",8478048,0
"3058","SHOT",0.000958579010330141,"snap",8478048,0
"3063","SHOT",0.00299520301632583,"wrist",8482221,0
"3066","SHOT",0.000406435923650861,"wrist",8482221,0
"3067","SHOT",0.000472140323836356,"wrist",8482221,0
"3074","SHOT",0.0123028727248311,"backhand",8482221,0
"3084","SHOT",0.0938980057835579,"backhand",8482221,0
"3091","SHOT",0.00110060512088239,"snap",8482221,0
"3095","GOAL",0.00393139803782105,"wrist",NA,1
"3100","SHOT",0.00610785558819771,"wrist",8478048,0
"3111","SHOT",0.00120887206867337,"wrist",8478048,0
"3113","SHOT",0.000731189735233784,"wrist",8482221,0
"3117","SHOT",0.00671387230977416,"wrist",8482221,0
"3122","GOAL",0.0074663944542408,"snap",8478048,1
"3144","SHOT",0.00046720597310923,"wrist",8478048,0
"3154","SHOT",0.00048620326560922,"wrist",8478048,0
"3156","SHOT",0.000332484429236501,"snap",8478048,0
"3159","SHOT",0.184538409113884,"deflected",8482221,0
"3162","SHOT",0.00236761360429227,"wrist",8482221,0
"3163","SHOT",0.00220973091199994,"wrist",8482221,0
"3164","SHOT",0.0111609725281596,"backhand",8478048,0
"3173","SHOT",0.00817713234573603,"wrist",8482221,0
"3177","SHOT",0.16335654258728,"backhand",8478048,0
"3192","SHOT",0.00190785003360361,"wrist",8478048,0
"3194","GOAL",0.0125363115221262,"wrist",8482221,1
"3196","SHOT",0.00404554232954979,"wrist",8478048,0
"3197","SHOT",0.00254964246414602,"slap",8478048,0
"3203","SHOT",0.0583223812282085,"tip-in",8478048,0
"3207","SHOT",0.000846447132062167,"wrist",8478048,0
"3210","SHOT",0.000362087826943025,"wrist",8482221,0
"3213","SHOT",0.000731172680389136,"wrist",8482221,0
"3214","SHOT",0.00611504446715117,"wrist",8482221,0
"3218","SHOT",0.00144295452628285,"wrist",8478048,0
"3219","SHOT",0.00167078361846507,"snap",8478048,0
"3222","SHOT",0.00206999224610627,"snap",8478048,0
"3230","GOAL",0.941426455974579,"wrist",NA,1
"3235","SHOT",0.00265598832629621,"slap",8482221,0
"3246","SHOT",0.000352032977389172,"snap",8479394,0
"3249","SHOT",0.00106318364851177,"snap",8479394,0
"3253","SHOT",0.000632973678875715,"wrist",8478007,0
"3254","SHOT",0.000351761904312298,"wrist",8478007,0
"3255","SHOT",0.001577616087161,"snap",8479394,0
"3256","SHOT",0.00198360509239137,"wrist",8478007,0
"3258","SHOT",0.000413611123804003,"snap",8479394,0
"3265","GOAL",0.00282660173252225,"snap",8478007,1
"3267","SHOT",0.000534387654624879,"snap",8479394,0
"3270","SHOT",0.00112313695717603,"snap",8479394,0
"3276","SHOT",0.000411623943364248,"wrist",8479394,0
"3279","SHOT",0.000543948262929916,"wrist",8479394,0
"3281","SHOT",0.00150657969061285,"slap",8479394,0
"3291","SHOT",0.000631301489192992,"snap",8479394,0
"3292","GOAL",0.00599707197397947,"snap",8479394,1
"3294","SHOT",0.000169656952493824,"wrist",8478007,0
"3295","SHOT",0.0018584004137665,"snap",8478007,0
"3298","SHOT",0.00274246465414762,"snap",8478007,0
"3305","SHOT",0.00045515425154008,"slap",8478007,0
"3308","SHOT",0.000471870152978227,"snap",8478007,0
"3309","SHOT",0.00447893654927611,"snap",8478007,0
"3313","GOAL",0.00315310712903738,"snap",8478007,1
"3323","SHOT",0.000192163352039643,"wrist",8478007,0
"3326","SHOT",0.00159950240049511,"slap",8478007,0
"3327","SHOT",0.000381699617719278,"wrist",8479394,0
"3336","SHOT",0.00174588989466429,"snap",8479394,0
"3339","SHOT",0.00502917729318142,"snap",8479394,0
"3340","SHOT",0.000129248335724697,"snap",8479394,0
"3352","SHOT",0.206646904349327,"backhand",8478007,0
"3361","SHOT",0.000660585355944932,"wrist",8479394,0
"3365","SHOT",0.00782089307904243,"snap",8479394,0
"3370","SHOT",0.260153383016586,"deflected",8478007,0
"3376","SHOT",0.0763132646679878,"deflected",8478007,0
"3380","SHOT",0.000140616946737282,"snap",8479394,0
"3387","SHOT",0.00181999162305146,"slap",8478007,0
"3395","SHOT",0.000828044430818409,"snap",8478007,0
"3396","SHOT",0.00153950974345207,"snap",8478007,0
"3398","SHOT",0.00105342781171203,"wrist",8478007,0
"3408","SHOT",0.0035605865996331,"wrist",8479394,0
"3413","SHOT",0.000885731831658632,"snap",8478007,0
"3415","SHOT",0.00044361237087287,"wrist",8479394,0
"3418","SHOT",0.0373254977166653,"backhand",8478007,0
"3422","SHOT",0.000169398306752555,"wrist",8478007,0
"3431","SHOT",0.00163029273971915,"snap",8479394,0
"3434","SHOT",0.168546363711357,"backhand",8478007,0
"3435","SHOT",0.00054695172002539,"wrist",8478007,0
"3436","SHOT",0.00834047049283981,"wrist",8479394,0
"3437","SHOT",0.215070977807045,"wrap-around",8478007,0
"3445","SHOT",0.00167789496481419,"wrist",8479394,0
"3451","SHOT",0.106114417314529,"tip-in",8478007,0
"3455","SHOT",0.086737222969532,"tip-in",8479394,0
"3476","SHOT",0.000796759559307247,"wrist",8478007,0
"3482","SHOT",0.00409198552370071,"wrist",8478007,0
"3484","SHOT",0.00117291463539004,"snap",8478007,0
"3486","SHOT",0.00030963245080784,"wrist",8479394,0
"3487","SHOT",0.132367461919785,"deflected",8479394,0
"3488","SHOT",0.000837863248307258,"snap",8478007,0
"3498","SHOT",0.000617425132077187,"wrist",8479394,0
"3509","SHOT",0.00330323213711381,"wrist",8478007,0
"3516","SHOT",0.00893056206405163,"wrist",8479394,0
"3519","SHOT",0.0267420634627342,"wrist",8478007,0
"3523","SHOT",0.00764904031530023,"backhand",8478007,0
"3526","SHOT",0.00189294922165573,"wrist",8478007,0
"3529","SHOT",0.00227150274440646,"wrist",8479394,0
"3530","SHOT",0.23758202791214,"tip-in",8479394,0
"3531","GOAL",0.99710077047348,"backhand",NA,1
"3533","SHOT",0.00780242215842009,"wrist",8479394,0
"3534","SHOT",0.0145928123965859,"snap",8479394,0
"3539","GOAL",0.00645248778164387,"wrist",8479394,1
"3544","GOAL",0.890348613262177,"snap",NA,1
"3549","SHOT",0.000885816698428243,"slap",8477970,0
"3559","SHOT",0.000642401690129191,"snap",8477970,0
"3560","SHOT",0.00312052178196609,"wrist",8477970,0
"3570","SHOT",0.000721198448445648,"snap",8477970,0
"3574","SHOT",0.000386644445825368,"snap",8477970,0
"3576","SHOT",0.00203861435875297,"wrist",8478024,0
"3583","SHOT",0.000779496796894819,"wrist",8477970,0
"3586","SHOT",0.000643691746518016,"wrist",8478024,0
"3594","SHOT",0.00751628074795008,"wrist",8477970,0
"3595","SHOT",0.00205007614567876,"slap",8478024,0
"3604","SHOT",0.00364620331674814,"snap",8477970,0
"3605","SHOT",0.119475223124027,"backhand",8477970,0
"3606","SHOT",0.00681700091809034,"wrist",8477970,0
"3616","SHOT",0.000949676672462374,"snap",8477970,0
"3625","SHOT",0.000547467265278101,"wrist",8477970,0
"3643","SHOT",0.00268687587231398,"snap",8478024,0
"3646","SHOT",0.00787761993706226,"snap",8477970,0
"3652","SHOT",0.000718920899089426,"wrist",8477970,0
"3655","SHOT",0.00715449219569564,"wrist",8478024,0
"3659","SHOT",0.00163048435933888,"wrist",8478024,0
"3676","SHOT",0.00889149028807878,"snap",8478024,0
"3677","SHOT",0.00481001753360033,"wrist",8478024,0
"3681","SHOT",0.0010949099669233,"wrist",8477970,0
"3686","SHOT",0.00337099260650575,"wrist",8477970,0
"3690","SHOT",0.00293335597962141,"wrist",8478024,0
"3699","SHOT",0.00292871124111116,"snap",8478024,0
"3700","SHOT",0.000891380594111979,"snap",8478024,0
"3704","SHOT",0.00129160331562161,"snap",8478024,0
"3720","SHOT",0.00416726712137461,"slap",8477970,0
"3721","SHOT",0.00220504170283675,"wrist",8477970,0
"3722","SHOT",0.00182267115451396,"snap",8478024,0
"3725","SHOT",0.00194851995911449,"slap",8478024,0
"3726","SHOT",0.00656810915097594,"wrist",8477970,0
"3732","SHOT",0.00206637848168612,"slap",8477970,0
"3736","SHOT",0.000597058446146548,"snap",8478024,0
"3747","SHOT",0.00204326841048896,"wrist",8478024,0
"3748","SHOT",0.00214381539262831,"wrist",8477970,0
"3749","GOAL",0.227870985865593,"deflected",NA,1
"3754","SHOT",0.000379145581973717,"snap",8478024,0
"3755","SHOT",0.000332675001118332,"snap",8477970,0
"3760","GOAL",0.00534162390977144,"wrist",8478024,1
"3774","SHOT",0.0158562362194061,"wrist",8478024,0
"3776","SHOT",0.0138256149366498,"wrist",8478024,0
"3777","SHOT",0.00154268019832671,"snap",8477970,0
"3780","SHOT",0.000105734528915491,"wrist",8477970,0
"3782","GOAL",0.00253909360617399,"wrist",8478024,1
"3791","SHOT",0.000433273467933759,"slap",8477970,0
"3801","SHOT",0.0446784906089306,"backhand",8478024,0
"3815","SHOT",0.000665184517856687,"wrist",8478024,0
"3820","SHOT",0.000622031569946557,"wrist",8477970,0
"3825","SHOT",0.00281524867750704,"snap",8477970,0
"3826","SHOT",0.00666493317112327,"snap",8477970,0
"3833","SHOT",0.00235979654826224,"wrist",8477970,0
"3834","GOAL",0.00792925711721182,"wrist",8477970,1
"3840","SHOT",0.000441693962784484,"snap",8478024,0
"3851","SHOT",0.00147942930925637,"wrist",8478024,0
"3867","GOAL",0.000962613325100392,"slap",8478024,1
"3869","SHOT",0.000436984963016585,"wrist",8477970,0
"3876","SHOT",0.00489547429606318,"wrist",8477970,0
"3881","SHOT",0.00197298242710531,"wrist",8477970,0
"3887","GOAL",0.88641220331192,"wrist",NA,1
"3891","GOAL",0.0173056498169899,"wrist",8477970,1
"3903","SHOT",0.000435459282016382,"wrist",8476412,0
"3912","SHOT",0.000736264628358185,"wrist",8476412,0
"3915","SHOT",0.000591321615502238,"wrist",8476412,0
"3921","SHOT",0.000915482873097062,"wrist",8476412,0
"3923","SHOT",0.00160485692322254,"wrist",8476412,0
"3931","SHOT",0.000364029343472794,"wrist",8476412,0
"3934","SHOT",0.00157376017887145,"wrist",8476412,0
"3935","SHOT",0.000532716512680054,"wrist",8476412,0
"3937","SHOT",0.00353100546635687,"wrist",8479979,0
"3938","SHOT",0.00222852546721697,"wrist",8476412,0
"3943","SHOT",0.000320395396556705,"wrist",8479979,0
"3954","SHOT",0.000806874013505876,"snap",8476412,0
"3956","SHOT",0.0211157966405153,"backhand",8479979,0
"3957","SHOT",0.00700749736279249,"snap",8479979,0
"3982","SHOT",0.00311043206602335,"wrist",8479979,0
"3989","SHOT",0.00344178336672485,"snap",8479979,0
"3995","GOAL",0.00607367511838675,"wrist",8476412,1
"4006","SHOT",0.00204203766770661,"snap",8479979,0
"4015","GOAL",0.00189444527495652,"snap",8479979,1
"4019","SHOT",0.000380876852432266,"slap",8476412,0
"4021","SHOT",0.172166109085083,"deflected",8476412,0
"4022","SHOT",0.00860754400491714,"wrist",8476412,0
"4028","SHOT",0.0028276490047574,"slap",8476412,0
"4032","SHOT",0.00498790107667446,"wrist",8476412,0
"4036","SHOT",0.099847599864006,"deflected",8479979,0
"4040","SHOT",0.000679965072777122,"wrist",8479979,0
"4041","SHOT",0.00631346134468913,"snap",8479979,0
"4049","SHOT",0.00167156336829066,"wrist",8479979,0
"4056","SHOT",0.000596984464209527,"snap",8479979,0
"4057","SHOT",0.172642901539803,"deflected",8476412,0
"4068","SHOT",0.000946113781537861,"wrist",8479979,0
"4072","SHOT",0.0774841904640198,"wrap-around",8479979,0
"4074","SHOT",0.000934214214794338,"wrist",8479979,0
"4077","SHOT",0.111427277326584,"tip-in",8479979,0
"4086","SHOT",0.0959590598940849,"backhand",8476412,0
"4094","SHOT",0.00814548600465059,"wrist",8479979,0
"4095","SHOT",0.00650806678459048,"snap",8476412,0
"4096","SHOT",0.000577755970880389,"wrist",8476412,0
"4101","SHOT",0.000375864561647177,"wrist",8479979,0
"4105","SHOT",0.0494109801948071,"backhand",8476412,0
"4106","SHOT",0.00701800966635346,"snap",8476412,0
"4115","SHOT",0.00138737529050559,"snap",8479979,0
"4117","SHOT",0.000582914159167558,"slap",8476412,0
"4120","SHOT",0.00138804467860609,"snap",8476412,0
"4122","SHOT",0.00110582157503814,"slap",8479979,0
"4139","SHOT",0.051129724830389,"backhand",8476412,0
"4142","SHOT",0.0013549440773204,"wrist",8476412,0
"4155","SHOT",0.0010894431034103,"snap",8476412,0
"4181","SHOT",0.000876619655173272,"wrist",8476412,0
"4184","SHOT",0.00100757530890405,"wrist",8476412,0
"4194","SHOT",0.000573761528357863,"wrist",8476412,0
"4201","SHOT",NA,"deflected",8479979,0
"4204","SHOT",NA,"snap",8479979,0
"4206","SHOT",NA,"slap",8476412,0
"4209","SHOT",NA,"snap",8476412,0
"4215","SHOT",NA,"snap",8479979,0
"4219","SHOT",NA,"wrist",8476412,0
"4225","SHOT",NA,"wrist",8476412,0
"4230","SHOT",NA,"snap",8479979,0
"4231","SHOT",NA,"wrist",8476412,0
"4232","GOAL",NA,"backhand",NA,1
"4233","GOAL",NA,"wrist",NA,1
"4234","GOAL",NA,"wrist",NA,1
"4239","SHOT",0.00138754770159721,"slap",8479406,0
"4240","SHOT",0.00100064452271909,"wrist",8479406,0
"4246","SHOT",0.000549798482097685,"slap",8479406,0
"4249","SHOT",0.000648608373012394,"wrist",8479406,0
"4251","SHOT",0.00318219186738133,"backhand",8475683,0
"4260","SHOT",0.0010838721645996,"snap",8479406,0
"4261","SHOT",0.0213600397109985,"wrap-around",8479406,0
"4262","SHOT",0.00100328156258911,"wrist",8479406,0
"4267","SHOT",0.000762224197387695,"wrist",8475683,0
"4269","SHOT",0.00634085619822145,"snap",8479406,0
"4274","SHOT",0.00416098302230239,"wrist",8479406,0
"4275","SHOT",0.137064039707184,"backhand",8479406,0
"4277","SHOT",0.00014499228564091,"wrist",8479406,0
"4280","GOAL",0.000523079943377525,"snap",8475683,1
"4287","SHOT",0.000470326980575919,"wrist",8479406,0
"4303","SHOT",0.00356661761179566,"backhand",8475683,0
"4310","SHOT",0.0020717631559819,"wrist",8479406,0
"4318","SHOT",0.00196781591512263,"wrist",8475683,0
"4328","SHOT",0.00546578969806433,"snap",8479406,0
"4336","SHOT",0.00040187910781242,"wrist",8475683,0
"4339","SHOT",0.000355819996912032,"wrist",8479406,0
"4341","SHOT",0.000705594487953931,"snap",8479406,0
"4342","SHOT",0.000475105131044984,"wrist",8475683,0
"4347","SHOT",0.00216257502324879,"wrist",8475683,0
"4350","SHOT",0.00217251386493444,"snap",8479406,0
"4351","SHOT",0.00260519795119762,"wrist",8475683,0
"4355","SHOT",0.0029967341106385,"wrist",8475683,0
"4361","SHOT",0.000875602010637522,"snap",8479406,0
"4371","SHOT",0.000796996464487165,"wrist",8479406,0
"4382","SHOT",0.000444767269073054,"snap",8475683,0
"4386","SHOT",0.000579374260269105,"wrist",8479406,0
"4392","SHOT",0.00112030212767422,"slap",8475683,0
"4393","SHOT",0.00290123140439391,"wrist",8479406,0
"4399","GOAL",0.0207998603582382,"wrist",8475683,1
"4401","SHOT",0.00138729461468756,"slap",8475683,0
"4407","SHOT",0.00360603490844369,"snap",8475683,0
"4417","SHOT",0.0034431132953614,"wrist",8479406,0
"4420","SHOT",0.00286204554140568,"snap",8479406,0
