"","event_type","xg","secondary_type","event_goalie_id","goal","goalie_id_stan"
"168581","SHOT",-0.386101847757808,"wrist",8476412,0,21
"168582","GOAL",3.63769721127268,"backhand",8476412,1,21
"168586","SHOT",-0.373645716691409,"snap",8480382,0,71
"168595","SHOT",-0.360784767452452,"wrist",8476412,0,21
"168599","SHOT",-0.334486919052283,"wrist",8480382,0,71
"168601","SHOT",-0.348648353236782,"wrist",8480382,0,71
"168610","SHOT",-0.388514641594426,"wrist",8480382,0,71
"168623","SHOT",-0.38742925111245,"wrist",8480382,0,71
"168624","SHOT",-0.195728597826859,"wrist",8480382,0,71
"168625","SHOT",-0.386341307299939,"wrist",8480382,0,71
"168632","SHOT",-0.378323459297424,"wrist",8476412,0,21
"168636","SHOT",-0.380152520023802,"slap",8476412,0,21
"168637","SHOT",-0.170536936569855,"deflected",8476412,0,21
"168643","SHOT",-0.387930825925501,"wrist",8480382,0,71
"168655","SHOT",-0.367941010770083,"wrist",8476412,0,21
"168671","SHOT",-0.385934644603797,"wrist",8480382,0,71
"168677","SHOT",-0.291036685012498,"backhand",8480382,0,71
"168678","SHOT",-0.388061167695883,"wrist",8476412,0,21
"168681","SHOT",-0.387615389721223,"wrist",8476412,0,21
"168684","SHOT",-0.379359768427032,"wrist",8476412,0,21
"168701","SHOT",-0.382652930869447,"wrist",8476412,0,21
"168703","SHOT",-0.35447396442797,"wrist",8476412,0,21
"168706","SHOT",-0.380643945251728,"wrist",8476412,0,21
"168711","SHOT",-0.391485540485938,"snap",8480382,0,71
"168721","SHOT",0.0973223416274692,"wrap-around",8480382,0,71
"168724","SHOT",-0.380373461610016,"slap",8480382,0,71
"168725","SHOT",-0.384317700667361,"wrist",8480382,0,71
"168727","SHOT",-0.317391381697942,"wrist",8476412,0,21
"168731","SHOT",-0.377221342767993,"wrist",8476412,0,21
"168737","SHOT",-0.364891200533205,"slap",8480382,0,71
"168738","SHOT",-0.383629315226393,"snap",8476412,0,21
"168739","SHOT",-0.358931637233267,"wrist",8480382,0,71
"168741","SHOT",-0.387533643361931,"wrist",8480382,0,71
"168742","SHOT",-0.278457390075932,"wrist",8480382,0,71
"168745","SHOT",-0.382123758783908,"wrist",8476412,0,21
"168749","SHOT",-0.380816632355724,"wrist",8476412,0,21
"168752","SHOT",1.84669188784124,"backhand",8480382,0,71
"168758","SHOT",-0.381560675183625,"wrist",8480382,0,71
"168761","SHOT",-0.375047768497223,"wrist",8480382,0,71
"168765","SHOT",-0.329641714922071,"wrist",8480382,0,71
"168766","SHOT",-0.364272672573063,"wrist",8476412,0,21
"168767","SHOT",-0.376472550035207,"snap",8476412,0,21
"168770","GOAL",-0.381718894412707,"slap",8476412,1,21
"168772","SHOT",1.84533946535503,"tip-in",8476412,0,21
"168781","SHOT",-0.385492161704545,"wrist",8478971,0,55
"168782","SHOT",-0.386429381589974,"slap",8478971,0,55
"168785","SHOT",-0.384321289617468,"snap",8476434,0,23
"168799","SHOT",-0.387899894223205,"slap",8476434,0,23
"168800","SHOT",-0.352397687920682,"wrist",8478971,0,55
"168804","SHOT",-0.387763689930628,"wrist",8478971,0,55
"168814","GOAL",-0.279231973628726,"slap",8476434,1,23
"168817","SHOT",-0.391106777064521,"wrist",8478971,0,55
"168818","SHOT",2.88907847284116,"tip-in",8476434,0,23
"168835","SHOT",-0.389065894492312,"wrist",8478971,0,55
"168840","SHOT",-0.38294418507867,"slap",8478971,0,55
"168842","SHOT",2.73423036897763,"tip-in",8478971,0,55
"168848","SHOT",-0.379362797004715,"snap",8478971,0,55
"168851","SHOT",-0.380516833964208,"wrist",8478971,0,55
"168857","SHOT",-0.357364781180737,"slap",8476434,0,23
"168864","SHOT",3.20763759243051,"tip-in",8476434,0,23
"168878","SHOT",1.64278293354101,"tip-in",8476434,0,23
"168882","SHOT",0.174707518257002,"wrap-around",8476434,0,23
"168883","SHOT",2.03123546623363,"tip-in",8476434,0,23
"168888","SHOT",0.992888079889911,"backhand",8476434,0,23
"168901","SHOT",-0.22049813353093,"wrist",8476434,0,23
"168909","SHOT",-0.307865632244063,"wrist",8478971,0,55
"168913","SHOT",-0.330136403143015,"tip-in",8476434,0,23
"168914","SHOT",1.72952391706201,"tip-in",8476434,0,23
"168917","SHOT",-0.388756229696239,"wrist",8478971,0,55
"168920","SHOT",-0.385438956267793,"wrist",8476434,0,23
"168922","SHOT",-0.383782860692797,"wrist",8476434,0,23
"168925","SHOT",-0.308738170607701,"snap",8478971,0,55
"168928","SHOT",-0.382978522647563,"wrist",8476434,0,23
"168931","SHOT",-0.372971295217939,"wrist",8478971,0,55
"168942","SHOT",-0.385649119026259,"wrist",8476434,0,23
"168954","SHOT",-0.341646610157502,"wrist",8476434,0,23
"168955","SHOT",1.19851072321742,"backhand",8476434,0,23
"168958","SHOT",-0.368938252958642,"wrist",8478971,0,55
"168964","SHOT",-0.3712143676833,"wrist",8476434,0,23
"168968","SHOT",-0.387953708797615,"wrist",8476434,0,23
"168971","GOAL",-0.376065007853794,"slap",8476434,1,23
"168991","SHOT",0.385886920630492,"backhand",8478971,0,55
"168995","SHOT",-0.330380530459112,"snap",8478971,0,55
"168996","SHOT",-0.386921332113578,"snap",8476434,0,23
"169002","SHOT",-0.385211891650371,"snap",8476434,0,23
"169014","SHOT",1.80750492614073,"tip-in",8476434,0,23
"169026","SHOT",-0.385964128748624,"snap",8476434,0,23
"169036","SHOT",-0.391315780793152,"wrist",8478971,0,55
"169037","SHOT",-0.374785122369679,"snap",8476434,0,23
"169038","SHOT",-0.391954565360905,"wrist",8478971,0,55
"169043","SHOT",-0.280173050245284,"wrist",8476434,0,23
"169045","SHOT",-0.257373342531658,"wrist",8476434,0,23
"169048","SHOT",-0.383292065135259,"wrist",8478971,0,55
"169056","SHOT",-0.387296235809509,"wrist",8476434,0,23
"169062","SHOT",-0.384856203167648,"slap",8478971,0,55
"169064","SHOT",-0.388483560602072,"wrist",8478971,0,55
"169070","SHOT",-0.377858658176134,"snap",8478971,0,55
"169073","SHOT",1.30848325883053,"tip-in",8478971,0,55
"169078","SHOT",-0.366665351606237,"snap",8476434,0,23
"169080","SHOT",-0.364073022572384,"wrist",8478971,0,55
"169081","SHOT",-0.159051625490558,"backhand",8478971,0,55
"169088","SHOT",-0.383501157625171,"snap",8476434,0,23
"169104","SHOT",2.01984423612345,"tip-in",8478971,0,55
"169105","SHOT",1.95711789564185,"tip-in",8478971,0,55
"169118","SHOT",-0.383419501524338,"wrist",8478916,0,53
"169128","SHOT",-0.387156762107436,"snap",8478916,0,53
"169137","SHOT",-0.387639354839317,"slap",8479394,0,60
"169140","SHOT",-0.344777902822538,"wrist",8479394,0,60
"169147","SHOT",-0.282655238293006,"snap",8478916,0,53
"169153","SHOT",-0.386569216325884,"wrist",8478916,0,53
"169164","SHOT",-0.344100007895567,"wrist",8478916,0,53
"169172","SHOT",-0.116303549220424,"backhand",8478916,0,53
"169176","SHOT",-0.226093179274222,"wrist",8478916,0,53
"169177","SHOT",-0.381981417343871,"wrist",8479394,0,60
"169180","SHOT",-0.388159066897249,"snap",8478916,0,53
"169188","SHOT",-0.361156960828016,"wrist",8479394,0,60
"169191","SHOT",-0.388911094390549,"slap",8479394,0,60
"169198","GOAL",0.308274515121696,"wrist",8478916,1,53
"169203","SHOT",-0.364805575626758,"wrist",8478916,0,53
"169208","SHOT",-0.3841433495567,"wrist",8478916,0,53
"169218","SHOT",-0.391376336947264,"snap",8478916,0,53
"169228","SHOT",-0.388233483499677,"wrist",8478916,0,53
"169240","SHOT",2.26191669135043,"tip-in",8479394,0,60
"169241","SHOT",-0.384138091466745,"slap",8479394,0,60
"169245","SHOT",-0.381189975564172,"wrist",8479394,0,60
"169260","SHOT",2.93777203380265,"tip-in",8479394,0,60
"169265","SHOT",-0.388737959416378,"wrist",8479394,0,60
"169274","SHOT",-0.377845246881287,"wrist",8478916,0,53
"169278","SHOT",-0.385214316223578,"wrist",8479394,0,60
"169279","SHOT",-0.37953162138887,"snap",8478916,0,53
"169283","SHOT",-0.38565030479142,"wrist",8479394,0,60
"169299","SHOT",-0.295791298737712,"wrist",8479394,0,60
"169302","SHOT",-0.378655288747824,"wrist",8479394,0,60
"169307","SHOT",-0.376864427454649,"wrist",8478916,0,53
"169311","SHOT",-0.385355063810445,"wrist",8479394,0,60
"169316","SHOT",-0.380385934387993,"wrist",8479394,0,60
"169317","SHOT",0.00987467629196252,"wrap-around",8479394,0,60
"169319","SHOT",-0.384153129980449,"wrist",8479394,0,60
"169322","SHOT",-0.376854256909029,"wrist",8478916,0,53
"169331","SHOT",-0.345648069655855,"wrist",8479394,0,60
"169334","GOAL",-0.357538193774529,"slap",8479394,1,60
"169336","SHOT",-0.3873496842169,"slap",8479394,0,60
"169337","SHOT",-0.387437942873741,"slap",8478916,0,53
"169341","SHOT",-0.385430076717575,"wrist",8478916,0,53
"169343","SHOT",-0.321952789277593,"wrist",8479394,0,60
"169344","SHOT",1.70345140168569,"deflected",8479394,0,60
"169352","SHOT",-0.327811714823293,"wrist",8479394,0,60
"169354","SHOT",-0.377779798804241,"slap",8478916,0,53
"169356","SHOT",-0.386399021381999,"wrist",8478916,0,53
"169362","SHOT",-0.361834701759512,"slap",8478916,0,53
"169363","SHOT",-0.366418046850164,"wrist",8478916,0,53
"169365","SHOT",-0.364409006478499,"wrist",8478916,0,53
"169368","SHOT",-0.368800801730479,"wrist",8478916,0,53
"169375","SHOT",-0.16788223252422,"tip-in",8478916,0,53
"169377","SHOT",-0.387820313211403,"wrist",8478916,0,53
"169382","SHOT",-0.386875450017212,"wrist",8479394,0,60
"169409","SHOT",-0.389685698903839,"wrist",8479406,0,61
"169414","SHOT",-0.388415542083882,"slap",8476945,0,28
"169428","SHOT",-0.387436918376064,"wrist",8479406,0,61
"169429","SHOT",2.90977415064071,"backhand",8479406,0,61
"169466","GOAL",-0.387745299020978,"slap",8479406,1,61
"169473","SHOT",-0.381196794141611,"snap",8476945,0,28
"169478","SHOT",-0.379179273752433,"wrist",8476945,0,28
"169492","SHOT",-0.326805795845225,"backhand",8479406,0,61
"169497","SHOT",-0.382166229024964,"wrist",8476945,0,28
"169515","SHOT",-0.388201103812147,"wrist",8479406,0,61
"169537","SHOT",-0.293274430908929,"wrist",8479406,0,61
"169554","SHOT",-0.337300187105758,"wrist",8479406,0,61
"169574","SHOT",-0.353254286041555,"wrist",8476945,0,28
"169575","SHOT",-0.387105492736022,"wrist",8479406,0,61
"169587","SHOT",2.75693288843566,"backhand",8476945,0,28
"169598","GOAL",-0.264654111723884,"wrist",8479406,1,61
"169602","SHOT",-0.391952229976744,"wrist",8479406,0,61
"169624","SHOT",-0.387737325049708,"wrist",8479406,0,61
"169630","SHOT",-0.385271042168004,"slap",8476945,0,28
"169647","SHOT",-0.390413530927479,"wrist",8476945,0,28
"169656","SHOT",-0.360080056780031,"wrist",8476945,0,28
"169668","SHOT",0.629580421206736,"tip-in",8479406,0,61
"169670","SHOT",-0.389052072115099,"wrist",8479406,0,61
"169686","SHOT",-0.311679258327883,"wrist",8479406,0,61
"169694","SHOT",2.85633364150656,"tip-in",8479406,0,61
"169702","SHOT",-0.276503974581043,"wrist",8479406,0,61
"169725","SHOT",-0.366397190729612,"wrist",8476945,0,28
"169726","SHOT",3.62616252582185,"backhand",8476945,0,28
"169744","SHOT",2.0416967553112,"tip-in",8479406,0,61
"169745","GOAL",3.97950857994605,"backhand",8479406,1,61
"169757","SHOT",-0.387315507915491,"wrist",8479406,0,61
"169771","SHOT",-0.353977209245534,"wrist",8476945,0,28
"169775","SHOT",-0.329139080534597,"snap",8476945,0,28
"169776","SHOT",-0.106145268484506,"wrist",8476945,0,28
"169777","SHOT",-0.0958523204164095,"wrist",8476945,0,28
"169784","SHOT",0.412156002675856,"wrap-around",8476945,0,28
"169787","GOAL",-0.255555278793284,"snap",8476945,1,28
"169816","SHOT",-0.372026912831843,"wrist",8479406,0,61
"169823","SHOT",-0.388366108680747,"slap",8476945,0,28
"169825","SHOT",-0.276804094651997,"poke",8476945,0,28
"169838","SHOT",-0.3807061962116,"snap",8476945,0,28
"169851","SHOT",-0.330371290730588,"wrist",8476945,0,28
"169864","SHOT",-0.331516962313645,"wrist",8476945,0,28
"169872","SHOT",-0.381816606252911,"snap",8479406,0,61
"169893","SHOT",-0.337360816835486,"slap",8476945,0,28
"169907","SHOT",0.568787333079109,"wrap-around",8476945,0,28
"169908","GOAL",-0.321966655714623,"snap",8476945,1,28
"169925","SHOT",-0.298727369627517,"wrist",8470594,0,1
"169926","SHOT",1.02035287862572,"deflected",8470594,0,1
"169936","GOAL",-0.350370898714946,"snap",8470594,1,1
"169954","SHOT",-0.383606171417501,"wrist",8470594,0,1
"169962","SHOT",-0.382142057724038,"wrist",8476945,0,28
"169973","SHOT",-0.31759905657395,"wrist",8476945,0,28
"169991","SHOT",-0.288728929350826,"wrist",8476945,0,28
"170010","SHOT",-0.382020971937259,"wrist",8470594,0,1
"170037","SHOT",0.0473568738585422,"backhand",8470594,0,1
"170057","SHOT",-0.361958288261706,"wrist",8470594,0,1
"170066","SHOT",-0.355692099437509,"slap",8470594,0,1
"170069","SHOT",-0.368083307722538,"slap",8470594,0,1
"170075","SHOT",-0.372422015600964,"wrist",8476945,0,28
"170094","SHOT",-0.344279135432557,"snap",8470594,0,1
"170104","SHOT",-0.369898202576241,"wrist",8476945,0,28
"170105","SHOT",-0.387201247978158,"wrist",8476945,0,28
"170122","SHOT",-0.380194598431926,"slap",8476945,0,28
"170140","SHOT",2.45026654510929,"tip-in",8476945,0,28
"170150","SHOT",-0.341570858072091,"slap",8476945,0,28
"170156","SHOT",-0.303788653364573,"snap",8476945,0,28
"170157","SHOT",-0.313991627009574,"wrist",8476945,0,28
"170193","SHOT",-0.378260055938078,"snap",8480193,0,67
"170214","SHOT",-0.374581666969697,"wrist",8480045,0,65
"170226","SHOT",0.46509896269535,"backhand",8480193,0,67
"170259","SHOT",-0.386644403333455,"wrist",8480045,0,65
"170270","SHOT",-0.380446397289289,"wrist",8480193,0,67
"170299","SHOT",-0.318894466513047,"snap",8480045,0,65
"170308","SHOT",-0.331230879785805,"wrist",8480045,0,65
"170309","SHOT",-0.381761471595065,"slap",8480045,0,65
"170311","SHOT",-0.382346670656677,"wrist",8480193,0,67
"170327","SHOT",-0.378566363205021,"wrist",8480193,0,67
"170339","SHOT",-0.319827815978861,"wrist",8480193,0,67
"170345","SHOT",-0.37308778937296,"wrist",8480193,0,67
"170352","SHOT",-0.381733239091241,"wrist",8480193,0,67
"170354","SHOT",0.716532754962423,"tip-in",8480193,0,67
"170412","SHOT",-0.387337486491953,"wrist",8480193,0,67
"170418","SHOT",5.08875345726966,"tip-in",8480193,0,67
"170419","SHOT",1.27306939160472,"backhand",8480193,0,67
"170424","SHOT",-0.369748982671635,"wrist",8480045,0,65
"170426","GOAL",-0.301868227122637,"snap",8480045,1,65
"170430","SHOT",-0.384782547131763,"snap",8480193,0,67
"170442","SHOT",-0.372175571508493,"wrist",8480193,0,67
"170444","SHOT",-0.302921077077364,"wrist",8480193,0,67
"170446","GOAL",-0.267991036258287,"wrist",8480193,1,67
"170452","SHOT",-0.385393845004334,"wrist",8480045,0,65
"170462","SHOT",-0.385543178694486,"snap",8480045,0,65
"170466","SHOT",-0.3878448647956,"snap",8480193,0,67
"170482","SHOT",-0.373125035745278,"snap",8480193,0,67
"170488","SHOT",-0.380842512150897,"wrist",8480193,0,67
"170535","SHOT",2.15051453018609,"tip-in",8480045,0,65
"170539","SHOT",-0.384397923754742,"snap",8480193,0,67
"170561","SHOT",2.34194243181882,"tip-in",8480193,0,67
"170571","SHOT",-0.265200035950555,"wrist",8480045,0,65
"170572","SHOT",-0.346096429193554,"slap",8480193,0,67
"170587","GOAL",-0.299008893889286,"wrist",8480045,1,65
"170623","SHOT",-0.387264952484211,"slap",8480045,0,65
"170625","SHOT",-0.380700651518955,"wrist",8480193,0,67
"170637","SHOT",-0.306095635626745,"snap",8480193,0,67
"170645","SHOT",-0.370900044096332,"wrist",8480193,0,67
"170646","SHOT",-0.376007437500845,"wrist",8480193,0,67
"170647","SHOT",1.28744011248453,"backhand",8480193,0,67
"170655","SHOT",-0.387134158138238,"wrist",8480193,0,67
"170699","SHOT",1.64999359030435,"tip-in",8480045,0,65
"170700","SHOT",-0.387833653924991,"wrist",8480045,0,65
"170701","SHOT",-0.315854849065579,"wrist",8480045,0,65
"170716","SHOT",-0.388769907061047,"slap",8480193,0,67
"170721","SHOT",-0.391206944918676,"wrist",8480045,0,65
"170722","SHOT",-0.38898986649834,"snap",8480045,0,65
"170724","SHOT",5.07252132121408,"deflected",8480193,0,67
"170725","SHOT",5.09172024512362,"deflected",8480193,0,67
"170758","SHOT",-0.38738242108838,"slap",8480193,0,67
"170759","SHOT",-0.327605881048746,"slap",8480193,0,67
"170763","SHOT",2.15293684479297,"tip-in",8480045,0,65
"170802","SHOT",-0.356396847753269,"wrist",8480193,0,67
"170808","GOAL",-0.382300556711567,"wrist",8480193,1,67
"170816","SHOT",-0.371985778929301,"wrist",8480193,0,67
"170841","SHOT",-0.385924762371928,"snap",8480045,0,65
"170863","SHOT",-0.379977496466232,"slap",8480193,0,67
"170876","SHOT",-0.365453126600832,"wrist",8480193,0,67
"170893","SHOT",-0.380303972862801,"wrist",8480193,0,67
"170894","SHOT",2.49493371983814,"deflected",8480193,0,67
"170942","SHOT",-0.376443254962602,"wrist",8476999,0,29
"170952","SHOT",-0.391950986035515,"wrist",8477970,0,40
"170960","SHOT",-0.330170993948913,"snap",8477970,0,40
"170961","SHOT",-0.367316726801282,"wrist",8476999,0,29
"170975","SHOT",-0.392052740256949,"wrist",8477970,0,40
"171009","GOAL",-0.280795965365414,"wrist",8476999,1,29
"171025","SHOT",-0.388727708450899,"wrist",8477970,0,40
"171050","SHOT",-0.383122692356106,"slap",8476999,0,29
"171058","SHOT",-0.3311385988527,"wrist",8477970,0,40
"171063","SHOT",-0.386899111422007,"wrist",8476999,0,29
"171092","SHOT",1.96868390035026,"backhand",8477970,0,40
"171110","SHOT",-0.389538877478763,"wrist",8476999,0,29
"171141","SHOT",-0.384189232508596,"wrist",8476999,0,29
"171147","SHOT",-0.383169003073212,"wrist",8477970,0,40
"171149","SHOT",-0.348592456301333,"wrist",8477970,0,40
"171152","SHOT",-0.277432724715325,"wrist",8477970,0,40
"171155","SHOT",-0.385491411404368,"wrist",8477970,0,40
"171158","SHOT",-0.389449966907743,"snap",8477970,0,40
"171165","SHOT",-0.389103626378142,"wrist",8477970,0,40
"171181","SHOT",-0.331926658720653,"snap",8477970,0,40
"171193","SHOT",-0.319995369900343,"wrist",8476999,0,29
"171198","SHOT",-0.209586794387559,"wrist",8476999,0,29
"171216","GOAL",-0.380995190964986,"wrist",8476999,1,29
"171238","SHOT",-0.387963869932401,"wrist",8477970,0,40
"171246","SHOT",-0.391969856683848,"wrist",8477970,0,40
"171255","SHOT",0.710938215693138,"tip-in",8476999,0,29
"171256","SHOT",-0.280322275283072,"wrist",8476999,0,29
"171279","GOAL",3.87300032654761,"backhand",8477970,1,40
"171299","SHOT",-0.214617792347785,"backhand",8477970,0,40
"171301","SHOT",-0.388609248286975,"wrist",8477970,0,40
"171334","SHOT",-0.381122973843884,"wrist",8477970,0,40
"171361","SHOT",-0.385565476383794,"wrist",8477970,0,40
"171363","GOAL",3.89206346066907,"tip-in",8477970,1,40
"171367","SHOT",-0.387552486419407,"wrist",8476999,0,29
"171394","GOAL",-0.269801201739834,"wrist",8477970,1,40
"171407","GOAL",-0.37208688893633,"wrist",8477970,1,40
"171419","SHOT",-0.372313258863052,"wrist",8477970,0,40
"171425","SHOT",-0.387403828598287,"snap",8476999,0,29
"171427","SHOT",-0.388324529902388,"wrist",8476999,0,29
"171452","SHOT",1.61615039479672,"backhand",8476999,0,29
"171456","SHOT",-0.353470037124718,"wrist",8476999,0,29
"171457","SHOT",-0.37161066990607,"wrist",8476999,0,29
"171469","SHOT",-0.387227937960637,"slap",8476999,0,29
"171481","SHOT",-0.383855750173427,"snap",8476999,0,29
"171483","SHOT",-0.329414588706459,"backhand",8477970,0,40
"171532","SHOT",-0.387013557437206,"wrist",8476999,0,29
"171537","SHOT",-0.159223388621703,"backhand",8477970,0,40
